Symbol,Name,Last Sale,Net Change,% Change,Market Cap,Country,IPO Year,Volume,Sector,Industry,Margin of Safety,Business Predictability,Fair Value,Fair Value - Price,Baggers
RDW,Redwire Corporation Common Stock,3.23,-0.13,-0.03869,209303486.0,United States,2021.0,125112,Industrials,Military/Government/Technical,,0.0,$ -7.50,-10.73,-3.321981424148607
CGEM,Cullinan Oncology Inc. Common Stock,18.47,0.39,0.02157,790158495.0,United States,2021.0,413142,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -43.05,-61.519999999999996,-3.3308067135896047
AWX,Avalon Holdings Corporation Common Stock,2.4199,-0.0201,-0.00824,9436233.0,United States,1998.0,4310,Utilities,Environmental Services,,2.5,$ -5.65,-8.0699,-3.334807223438985
CABA,Cabaletta Bio Inc. Common Stock,22.88,-0.17,-0.00738,980394547.0,United States,2019.0,685389,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -53.44,-76.32,-3.3356643356643354
AVAH,Aveanna Healthcare Holdings Inc. Common Stock,2.37,0.0,0.0,452037573.0,United States,2021.0,82377,Health Care,Hospital/Nursing Management,,0.0,$ -5.54,-7.91,-3.3375527426160336
LGO,Largo Inc. Common Shares,1.81,0.01,0.00556,115932310.0,Canada,,46326,,,,1.0,$ -4.24,-6.050000000000001,-3.3425414364640886
VRCA,Verrica Pharmaceuticals Inc. Common Stock,5.27,-0.45,-0.07867,221680194.0,United States,2018.0,243612,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -12.35,-17.619999999999997,-3.3434535104364325
EDIT,Editas Medicine Inc. Common Stock,10.06,-1.01,-0.09124,821637301.0,United States,2016.0,3869723,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0.0,$ -23.66,-33.72,-3.3518886679920477
AUST,Austin Gold Corp. Common Shares,0.85,0.05,0.0625,11279500.0,,2022.0,40359,,,,0.0,$ -2.00,-2.85,-3.3529411764705883
NUVB,Nuvation Bio Inc. Class A Common Stock,1.87,-0.1,-0.05076,409425379.0,United States,2020.0,782832,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -4.40,-6.2700000000000005,-3.3529411764705883
OCUL,Ocular Therapeutix Inc. Common Stock,10.06,0.11,0.01106,798951378.0,United States,2014.0,3223750,Health Care,Biotechnology: Pharmaceutical Preparations,,1.0,$ -23.74,-33.8,-3.3598409542743535
NVNI,Nvni Group Limited Ordinary Shares,1.92,-0.0426,-0.02171,54520205.0,Cayman Islands,,11039,,,,0.0,$ -4.54,-6.46,-3.3645833333333335
SYRA,Syra Health Corp. Class A Common Stock,2.1,-0.16,-0.0708,29235440.0,United States,2023.0,317752,Industrials,Other Specialty Stores,,0.0,$ -4.97,-7.07,-3.3666666666666667
MRT,Marti Technologies Inc. Class A Ordinary Shares,0.8535,0.0235,0.02831,15336328.0,,2021.0,56246,Consumer Discretionary,Rental/Leasing Companies,,0.0,$ -2.02,-2.8735,-3.3667252489748094
NTWK,NetSol Technologies Inc. Common  Stock,2.78,-0.07,-0.02456,31666669.0,United States,,4978,Technology,Computer Software: Prepackaged Software,,1.0,$ -6.58,-9.36,-3.366906474820144
EYPT,EyePoint Pharmaceuticals Inc. Common Stock,27.21,-0.47,-0.01698,960769645.0,United States,,1698809,Industrials,Biotechnology: Laboratory Analytical Instruments,,1.0,$ -64.69,-91.9,-3.3774347666299156
AACG,ATA Creativity Global American Depositary Shares,1.29,0.05,0.04032,40792599.0,China,2008.0,55685,Real Estate,Other Consumer Services,,1.0,$ -3.07,-4.359999999999999,-3.3798449612403094
KINS,Kingstone Companies Inc. Common Stock,3.77,-0.03,-0.00789,40562674.0,United States,,30734,Finance,Specialty Insurers,,1.0,$ -9.00,-12.77,-3.3872679045092835
NKTX,Nkarta Inc. Common Stock,12.08,1.21,0.11132,592793891.0,United States,2020.0,868254,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -28.85,-40.93,-3.388245033112583
HUMA,Humacyte Inc. Common Stock,4.35,-0.05,-0.01136,450552364.0,United States,2020.0,810980,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -10.39,-14.74,-3.388505747126437
STRR,Star Equity Holdings Inc. Common Stock,0.95,-0.0095,-0.0099,15034906.0,United States,2004.0,28997,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,,1.0,$ -2.28,-3.2299999999999995,-3.3999999999999995
SGMT,Sagimet Biosciences Inc. Series A Common Stock,6.13,-0.26,-0.04069,131031214.0,United States,2023.0,796059,,,,0.0,$ -14.77,-20.9,-3.4094616639477975
TRVI,Trevi Therapeutics Inc. Common Stock,2.92,-0.01,-0.00341,186464256.0,United States,2019.0,311853,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -7.04,-9.96,-3.4109589041095894
RFL,Rafael Holdings Inc. Class B Common Stock,1.72,-0.01,-0.00578,42151412.0,United States,2018.0,14086,Finance,Real Estate,,0.0,$ -4.15,-5.87,-3.412790697674419
SMTC,Semtech Corporation Common Stock,21.2,0.68,0.03314,1362836912.0,United States,,1108084,Technology,Semiconductors,,1.0,$ -51.17,-72.37,-3.4136792452830194
DDD,3D Systems Corporation Common Stock,4.14,0.12,0.02985,552416963.0,United States,,3112535,Technology,Computer peripheral equipment,,1.0,$ -10.00,-14.14,-3.415458937198068
LMND,Lemonade Inc. Common Stock,16.24,0.54,0.03439,1135558761.0,United States,2020.0,4760728,Finance,Property-Casualty Insurers,,0.0,$ -39.24,-55.480000000000004,-3.4162561576354684
GRYP,Gryphon Digital Mining Inc Common Stock,2.61,-0.14,-0.05091,1350939.0,United States,2018.0,413446,,,,0.0,$ -6.31,-8.92,-3.417624521072797
MLGO,MicroAlgo Inc. Ordinary Shares,0.5652,-0.0493,-0.08023,24787812.0,United States,2021.0,2527562,Technology,EDP Services,,0.0,$ -1.38,-1.9451999999999998,-3.441613588110403
HTCR,Heartcore Enterprises Inc. Common Stock,0.659,0.041,0.06634,13735333.0,Japan,2022.0,131392,Technology,EDP Services,,0.0,$ -1.61,-2.269,-3.4430955993930197
PNBK,Patriot National Bancorp Inc. Common Stock,3.96,0.135,0.03529,15702137.0,United States,,853,Finance,Major Banks,,1.0,$ -9.69,-13.649999999999999,-3.446969696969697
ANAB,AnaptysBio Inc. Common Stock,25.53,-0.28,-0.01085,678464294.0,United States,2017.0,180156,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -62.55,-88.08,-3.45005875440658
IVR,INVESCO MORTGAGE CAPITAL INC Common Stock,9.03,0.33,0.03793,437599453.0,United States,2009.0,1163781,Real Estate,Real Estate Investment Trusts,,1.0,$ -22.19,-31.22,-3.4573643410852712
RTC,Baijiayun Group Ltd. Class A Ordinary Shares,0.7528,-0.0807,-0.09682,71590356.0,China,2006.0,330627,Technology,Computer Software: Prepackaged Software,,1.0,$ -1.85,-2.6028000000000002,-3.4574920297555796
NAAS,NaaS Technology Inc. American Depositary Shares,1.5,-0.11,-0.06832,334796700.0,China,2017.0,1792882,Consumer Discretionary,Other Specialty Stores,,0.0,$ -3.69,-5.1899999999999995,-3.4599999999999995
LCTX,Lineage Cell Therapeutics Inc. Common Stock,1.04,0.0,0.0,181986138.0,United States,,502544,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,1.0,$ -2.56,-3.6,-3.4615384615384617
API,Agora Inc. American Depositary Shares,2.62,-0.38,-0.12667,281612183.0,China,2020.0,1077560,Technology,Computer Software: Prepackaged Software,,0.0,$ -6.46,-9.08,-3.465648854961832
AURA,Aura Biosciences Inc. Common Stock,9.07,-0.06,-0.00657,347017103.0,United States,2021.0,104081,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -22.39,-31.46,-3.4685777287761854
NRIX,Nurix Therapeutics Inc. Common stock,12.35,0.44,0.03694,603841937.0,United States,2020.0,823681,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -30.58,-42.93,-3.4761133603238865
ZENV,Zenvia Inc. Class A Common Stock,2.05,0.25,0.13889,37064000.0,Brazil,2021.0,106371,Technology,Computer Software: Prepackaged Software,,0.0,$ -5.08,-7.13,-3.4780487804878053
INDO,Indonesia Energy Corporation Limited Ordinary Shares,2.28,-0.07,-0.02979,23119200.0,,2019.0,45147,Energy,Oil & Gas Production,,0.0,$ -5.65,-7.93,-3.4780701754385968
ELAB,Elevai Labs Inc. Common Stock,0.697,-0.0029,-0.00414,12078742.0,United States,2023.0,103329,,,,0.0,$ -1.73,-2.427,-3.48206599713056
ALAR,Alarum Technologies Ltd. American Depositary Share,17.5,1.09,0.06642,57750000.0,Israel,2018.0,254347,Technology,Computer Software: Prepackaged Software,,0.0,$ -43.70,-61.2,-3.4971428571428573
RCUS,Arcus Biosciences Inc. Common Stock,19.13,-0.02,-0.00104,1738244179.0,United States,2018.0,1001626,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -47.89,-67.02,-3.5033978044955565
ICAD,iCAD Inc. Common Stock,1.79,0.03,0.01705,47171392.0,United States,,199666,Health Care,Medical/Dental Instruments,,1.0,$ -4.50,-6.29,-3.5139664804469275
ACTG,Acacia Research Corporation (Acacia Tech) Common Stock,4.04,0.07,0.01763,403540741.0,United States,,145642,Miscellaneous,Multi-Sector Companies,,1.0,$ -10.16,-14.2,-3.514851485148515
GLYC,GlycoMimetics Inc. Common Stock,2.89,0.02,0.00697,186096620.0,United States,2014.0,191242,Health Care,Biotechnology: Pharmaceutical Preparations,,1.0,$ -7.27,-10.16,-3.515570934256055
MSN,Emerson Radio Corporation Common Stock,0.516,0.0,0.0,10858008.0,United States,1994.0,1251,Consumer Staples,Consumer Electronics/Appliances,,1.0,$ -1.30,-1.816,-3.5193798449612403
PRTC,PureTech Health plc American Depositary Shares,25.2,-0.8699,-0.03337,690142698.0,United States,,2334,Health Care,Biotechnology: Pharmaceutical Preparations,,1.0,$ -63.50,-88.7,-3.51984126984127
SKIN,The Beauty Health Company Class A Common Stock,3.33,-0.1,-0.02915,437118574.0,United States,2020.0,8312791,Consumer Discretionary,Package Goods/Cosmetics,,0.0,$ -8.42,-11.75,-3.5285285285285286
ALDX,Aldeyra Therapeutics Inc. Common Stock,3.62,-0.07,-0.01897,212935940.0,United States,2014.0,405916,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -9.18,-12.8,-3.535911602209945
NEXT,NextDecade Corporation Common Stock,4.59,-0.08,-0.01713,1177680017.0,United States,2015.0,2268184,Energy,Oil & Gas Production,,0.0,$ -11.66,-16.25,-3.5403050108932463
SPWH,Sportsman's Warehouse Holdings Inc. Common Stock,3.61,0.0,0.0,135058020.0,United States,2014.0,304689,Consumer Discretionary,Other Specialty Stores,,2.0,$ -9.19,-12.799999999999999,-3.5457063711911356
BB,BlackBerry Limited Common Stock,2.78,0.09,0.03346,1627245200.0,Canada,,9491782,,,,1.0,$ -7.08,-9.86,-3.5467625899280577
BCYC,Bicycle Therapeutics plc American Depositary Shares,25.09,-0.89,-0.03426,4889129900.34566,United Kingdom,2019.0,179054,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -63.92,-89.01,-3.5476285372658434
DC,Dakota Gold Corp. Common Stock,2.12,0.06,0.02913,183889377.0,United States,2022.0,100402,Basic Materials,Precious Metals,,0.0,$ -5.42,-7.54,-3.5566037735849054
ALEC,Alector Inc. Common Stock,6.97,-0.02,-0.00286,667372335.0,United States,2019.0,718996,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -17.89,-24.86,-3.5667144906743187
NAK,Northern Dynasty Minerals Ltd. Common Stock,0.2343,0.0018,0.00774,124160961.0,Canada,,929432,,,,1.0,$ -0.61,-0.8443,-3.603499786598378
HEPS,D-Market Electronic Services & Trading American Depositary Shares,1.55,0.02,0.01307,505297350.0,Turkey,2021.0,121994,Consumer Discretionary,Catalog/Specialty Distribution,,0.0,$ -4.04,-5.59,-3.606451612903226
XPON,Expion360 Inc. Common Stock,4.0653,0.1152,0.02916,28094138.0,United States,2022.0,4580,Technology,Electronic Components,,0.0,$ -10.62,-14.685299999999998,-3.6123533318574275
AMLI,American Lithium Corp. Common Stock,0.695,0.0127,0.01861,149185791.0,Canada,,436532,Industrials,Industrial Machinery/Components,,1.0,$ -1.82,-2.515,-3.6187050359712236
NVX,NOVONIX Limited American Depository Shares,2.2,-0.11,-0.04762,1071198040.0,Australia,,61237,Miscellaneous,Industrial Machinery/Components,,0.0,$ -5.77,-7.97,-3.622727272727272
NXGL,NexGel Inc Common Stock,2.42,0.03,0.01255,13836662.0,United States,2021.0,19259,Health Care,Medical/Dental Instruments,,0.0,$ -6.35,-8.77,-3.62396694214876
EAF,GrafTech International Ltd. Common Stock,1.76,0.18,0.11392,452024091.0,United States,2018.0,7572452,Energy,Industrial Machinery/Components,,1.0,$ -4.62,-6.38,-3.625
EXAI,Exscientia Plc American Depositary Shares,6.65,-0.07,-0.01042,817684000.0,United Kingdom,2021.0,561195,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0.0,$ -17.48,-24.130000000000003,-3.6285714285714286
PRME,Prime Medicine Inc. Common Stock,8.63,-0.55,-0.05991,839908718.0,United States,2022.0,712255,Health Care, Medicinal Chemicals and Botanical Products ,,0.0,$ -22.73,-31.36,-3.6338354577056773
AUR,Aurora Innovation Inc. Class A Common Stock,2.54,-0.07,-0.02682,3899584233.0,United States,2021.0,12228027,Technology,EDP Services,,0.0,$ -6.69,-9.23,-3.6338582677165356
ADOC,Edoc Acquisition Corp. Class A Ordinary Share,8.54,0.0,0.0,0.0,United States,2020.0,205,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0.0,$ -22.50,-31.04,-3.634660421545668
DAVE,Dave Inc. Class A Common Stock,26.19,0.01,0.00038,316934880.0,United States,,109699,Technology,Retail: Computer Software & Peripheral Equipment,,0.0,$ -69.07,-95.25999999999999,-3.6372661321114923
INZY,Inozyme Pharma Inc. Common Stock,6.36,-0.2,-0.03049,392798357.0,United States,2020.0,485613,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -16.85,-23.21,-3.64937106918239
FATE,Fate Therapeutics Inc. Common Stock,7.09,-0.05,-0.007,703593932.0,United States,2013.0,1901798,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,1.0,$ -18.93,-26.02,-3.669957686882934
RIGL,Rigel Pharmaceuticals Inc. Common Stock,1.52,-0.03,-0.01935,265041645.0,United States,2000.0,1245986,Health Care,Biotechnology: Pharmaceutical Preparations,,2.5,$ -4.06,-5.58,-3.6710526315789473
APYX,Apyx Medical Corporation Common Stock,2.1,0.0,0.0,72752096.0,United States,,53117,Health Care,Medical/Dental Instruments,,1.0,$ -5.65,-7.75,-3.6904761904761902
LVLU,Lulu's Fashion Lounge Holdings Inc. Common Stock,1.92,0.0,0.0,77709218.0,United States,2021.0,21966,Consumer Discretionary,Catalog/Specialty Distribution,,0.0,$ -5.19,-7.11,-3.7031250000000004
FNKO,Funko Inc. Class A Common Stock,7.04,-0.01,-0.00142,370879766.0,United States,2017.0,505018,Consumer Discretionary,Recreational Games/Products/Toys,,0.0,$ -19.09,-26.13,-3.711647727272727
SRG,Seritage Growth Properties Class A Common Stock,9.43,-0.04,-0.00422,529828511.0,United States,2015.0,233389,Finance,Real Estate,,0.0,$ -25.59,-35.019999999999996,-3.7136797454931068
HPP,Hudson Pacific Properties Inc. Common Stock,6.34,-0.03,-0.00471,894637413.0,United States,2010.0,6047600,Finance,Real Estate,,2.5,$ -17.26,-23.6,-3.7223974763406944
MGRM,Monogram Orthopaedics Inc. Common Stock,2.67,0.11,0.04297,83121329.0,United States,2023.0,16395,Health Care,Medical/Dental Instruments,,0.0,$ -7.27,-9.94,-3.7228464419475653
BEPC,Brookfield Renewable Corporation Class A Subordinate Voting Shares ,23.72,0.16,0.00679,4085013285.0,United States,2020.0,1826960,,,,0.0,$ -65.00,-88.72,-3.740303541315346
TRTX,TPG RE Finance Trust Inc. Common Stock,7.48,0.42,0.05949,582456866.0,United States,2017.0,868857,Real Estate,Real Estate Investment Trusts,,0.0,$ -20.54,-28.02,-3.745989304812834
OPEN,Opendoor Technologies Inc Common Stock,3.08,0.05,0.0165,2093296498.0,United States,,20123081,Finance,Real Estate,,0.0,$ -8.48,-11.56,-3.7532467532467533
IBRX,ImmunityBio Inc. Common Stock,4.73,0.18,0.03956,3158246391.0,United States,2015.0,4545591,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0.0,$ -13.04,-17.77,-3.756871035940803
BCOV,Brightcove Inc. Common Stock,2.215,-0.005,-0.00225,96807558.0,United States,2012.0,172262,Technology,EDP Services,,1.0,$ -6.12,-8.335,-3.7629796839729126
CLRO,ClearOne Inc. (DE) Common Stock,0.9186,-0.0006,-0.00065,22010284.0,United States,,35891,Technology,Radio And Television Broadcasting And Communications Equipment,,1.0,$ -2.54,-3.4586,-3.76507729153059
GRDI,GRIID Infrastructure Inc. Common Stock,2.01,0.03,0.01515,131888759.0,United States,,89846,Technology,EDP Services,,0.0,$ -5.56,-7.569999999999999,-3.766169154228856
BGXX,Bright Green Corporation Common Stock,0.2492,0.0393,0.18723,45823847.0,United States,,733680,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -0.69,-0.9391999999999999,-3.7688603531300156
ADAG,Adagene Inc. American Depositary Shares,3.2,-0.03,-0.00929,138408214.0,China,2021.0,24519,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -8.89,-12.09,-3.7781249999999997
RVP,Retractable Technologies Inc. Common Stock,1.29,-0.03,-0.02273,38618935.0,United States,2001.0,40448,Health Care,Medical/Dental Instruments,,1.0,$ -3.59,-4.88,-3.782945736434108
RUN,Sunrun Inc. Common Stock,12.04,0.24,0.02034,2643864346.0,United States,2015.0,14200781,Miscellaneous,Industrial Machinery/Components,,1.0,$ -33.58,-45.62,-3.7890365448504983
NEXA,Nexa Resources S.A. Common Shares,6.8,0.06,0.0089,900585200.0,Luxembourg,2017.0,43185,Basic Materials,Metal Mining,,0.0,$ -18.98,-25.78,-3.7911764705882356
LYEL,Lyell Immunopharma Inc. Common Stock,2.92,0.08,0.02817,735457387.0,United States,2021.0,1025491,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -8.19,-11.11,-3.804794520547945
ALXO,ALX Oncology Holdings Inc. Common Stock,14.67,0.16,0.01103,730841972.0,United States,2020.0,542487,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -41.20,-55.870000000000005,-3.808452624403545
SLDP,Solid Power Inc. Class A Common Stock,1.64,-0.03,-0.01796,292637282.0,United States,2021.0,3398891,Energy,Electrical Products,,0.0,$ -4.62,-6.26,-3.8170731707317076
SHCR,Sharecare Inc. Class A Common Stock,0.94,-0.0305,-0.03143,331278432.0,United States,2021.0,1726488,Technology,Computer Software: Prepackaged Software,,0.0,$ -2.65,-3.59,-3.8191489361702127
FRGE,Forge Global Holdings Inc. Common Stock,2.08,0.17,0.08901,364567004.0,United States,2021.0,569252,Technology,Computer Software: Prepackaged Software,,0.0,$ -5.87,-7.95,-3.8221153846153846
MATH,Metalpha Technology Holding Limited Ordinary Shares,1.8,0.03,0.01695,55887068.0,China,2017.0,22026,Finance,Finance/Investors Services,,0.0,$ -5.08,-6.88,-3.822222222222222
EXFY,Expensify Inc. Class A Common Stock,2.08,0.03,0.01463,177229048.0,United States,2021.0,846659,Technology,Computer Software: Prepackaged Software,,0.0,$ -5.89,-7.97,-3.831730769230769
TLSI,TriSalus Life Sciences Inc. Common Stock,9.54,0.08,0.00846,251061137.0,United States,2021.0,18515,Health Care,Medical Specialities,,0.0,$ -27.12,-36.66,-3.842767295597484
CDXS,Codexis Inc. Common Stock,4.65,0.93,0.25,324710425.0,United States,2010.0,2378597,Industrials,Major Chemicals,,1.0,$ -13.36,-18.009999999999998,-3.873118279569892
RDFN,Redfin Corporation Common Stock,7.105,0.105,0.015,847211042.0,United States,2017.0,4874717,Finance,Real Estate,,0.0,$ -20.43,-27.535,-3.8754398311048557
PRZO,ParaZero Technologies Ltd. Ordinary Shares,0.7157,0.0047,0.00661,4331716.0,Israel,2023.0,216946,,,,0.0,$ -2.06,-2.7757,-3.8783009640910997
OPK,OPKO Health Inc. Common Stock,1.0,0.0145,0.01471,773056533.0,United States,,4998401,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,,1.0,$ -2.89,-3.89,-3.89
RYAM,Rayonier Advanced Materials Inc. Common Stock,3.39,-0.03,-0.00877,221514187.0,United States,2014.0,1576747,Basic Materials,Paper,,1.0,$ -9.81,-13.200000000000001,-3.8938053097345136
TMQ,Trilogy Metals Inc. Common Stock,0.431,0.006,0.01412,68851850.0,Canada,,60383,Basic Materials,Precious Metals,,1.0,$ -1.25,-1.681,-3.900232018561485
PTCT,PTC Therapeutics Inc. Common Stock,28.19,-0.01,-0.00035,2127306058.0,United States,2013.0,1528248,Health Care,Biotechnology: Pharmaceutical Preparations,,1.0,$ -82.17,-110.36,-3.914863426747073
RRGB,Red Robin Gourmet Burgers Inc. Common Stock,7.48,-1.12,-0.13023,115790400.0,United States,2002.0,1051026,Consumer Discretionary,Restaurants,,1.0,$ -21.81,-29.29,-3.9157754010695185
ENGN,enGene Holdings Inc. Common Stock,14.75,-1.14,-0.07174,342170146.0,Canada,,49064,,,,0.0,$ -43.24,-57.99,-3.9315254237288135
BRFH,Barfresh Food Group Inc. Common Stock,1.255,0.0668,0.05622,17475591.0,United States,,25912,Consumer Staples,Packaged Foods,,1.0,$ -3.69,-4.945,-3.9402390438247017
STXS,Stereotaxis Inc. Common Stock,2.87,0.06,0.02135,232138690.0,United States,,199250,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,,1.0,$ -8.44,-11.309999999999999,-3.9407665505226475
ARQ,Arq Inc. Common Stock,3.45,0.07,0.02071,114474129.0,United States,,18514,Industrials,Major Chemicals,,1.0,$ -10.16,-13.61,-3.9449275362318836
STTK,Shattuck Labs Inc. Common Stock,8.73,-0.26,-0.02892,370898284.0,United States,2020.0,378082,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -25.85,-34.58,-3.961053837342497
FULC,Fulcrum Therapeutics Inc. Common Stock,10.21,-0.11,-0.01066,632358096.0,United States,2019.0,1058953,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -30.48,-40.69,-3.985308521057786
PET,Wag! Group Co. Common Stock,2.0,0.0,0.0,78490524.0,United States,2021.0,121676,Technology,EDP Services,,0.0,$ -5.99,-7.99,-3.995
ABOS,Acumen Pharmaceuticals Inc. Common Stock,4.31,0.14,0.03357,249594087.0,United States,2021.0,461995,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -12.93,-17.24,-4.0
LEXX,Lexaria Bioscience Corp. Common Stock,3.45,0.9,0.35294,35454411.0,Canada,,1023307,Health Care,Biotechnology: Pharmaceutical Preparations,,1.0,$ -10.36,-13.809999999999999,-4.0028985507246375
IE,Ivanhoe Electric Inc. Common Stock,7.4,-0.01,-0.00135,768000897.0,Canada,2022.0,347454,Basic Materials,Metal Mining,,0.0,$ -22.26,-29.660000000000004,-4.008108108108108
OFIX,Orthofix Medical Inc. Common Stock (DE),13.06,-0.04,-0.00305,480041287.0,Curacao,1992.0,437734,Health Care,Medical/Dental Instruments,,1.0,$ -39.30,-52.36,-4.0091883614088815
BREA,Brera Holdings PLC Class B Ordinary Shares,1.08,-0.04,-0.03571,4006800.0,Ireland,2023.0,51826,Consumer Discretionary,Services-Misc. Amusement & Recreation,,0.0,$ -3.25,-4.33,-4.009259259259259
WULF,TeraWulf Inc. Common Stock,1.875,-0.225,-0.10714,446631203.0,United States,,26317207,Finance,Investment Bankers/Brokers/Service,,0.0,$ -5.65,-7.525,-4.013333333333334
IMMP,Immutep Limited American Depositary Shares,2.34,0.06,0.02632,2778296529.0,Australia,,75437,Health Care,Biotechnology: Pharmaceutical Preparations,,1.0,$ -7.07,-9.41,-4.021367521367521
ASCA,A SPAC I Acquisition Corp. Class A Ordinary Share,9.8,-0.58,-0.05588,0.0,Singapore,2022.0,1019,Finance,Blank Checks,,0.0,$ -29.66,-39.46,-4.026530612244898
NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,5.75,0.32,0.05893,9884857660.0,United States,2018.0,63029228,Consumer Discretionary,Auto Manufacturing,,0.0,$ -17.41,-23.16,-4.027826086956522
SHOT,Safety Shot Inc. Common Stock,2.32,0.03,0.0131,92377257.0,United States,2020.0,978075,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -7.04,-9.36,-4.0344827586206895
DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock,1.52,0.0,0.0,3220023565.0,United States,2021.0,35328381,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0.0,$ -4.62,-6.140000000000001,-4.0394736842105265
PLBY,PLBY Group Inc. Common Stock,0.9866,0.0216,0.02238,73069359.0,United States,2020.0,243680,Consumer Discretionary,Recreational Games/Products/Toys,,0.0,$ -3.00,-3.9866,-4.040745996351105
NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,3.29,0.03,0.0092,0.0,United States,2003.0,162262,Finance,Finance/Investors Services,,1.0,$ -10.04,-13.329999999999998,-4.051671732522796
NTRB,Nutriband Inc. Common Stock,2.53,0.0,0.0,19817870.0,United States,,321,Health Care,Industrial Specialties,,0.0,$ -7.73,-10.26,-4.055335968379447
OGI,Organigram Holdings Inc. Common Shares,2.07,0.02,0.00976,168004574.0,Canada,,733139,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -6.33,-8.4,-4.057971014492754
SCKT,Socket Mobile Inc. Common Stock,1.05,0.0182,0.01764,7689277.0,United States,,5130,Technology,Computer Manufacturing,,1.0,$ -3.23,-4.28,-4.076190476190476
EVGO,EVgo Inc. Class A Common Stock,2.96,0.23,0.08425,886087538.0,United States,,4874572,Consumer Discretionary,Other Specialty Stores,,0.0,$ -9.17,-12.129999999999999,-4.097972972972973
SKE,Skeena Resources Limited Common Shares,3.66,0.15,0.04274,323559057.0,,2021.0,335609,,,,1.0,$ -11.36,-15.02,-4.103825136612022
CDLX,Cardlytics Inc. Common Stock,8.29,0.34,0.04277,325416870.0,United States,2018.0,671260,Technology,Computer Software: Programming Data Processing,,0.0,$ -25.74,-34.03,-4.104945717732208
INUV,Inuvo Inc.,0.5112,0.0212,0.04327,70536234.0,United States,,1718777,Consumer Discretionary,Advertising,,1.0,$ -1.59,-2.1012,-4.110328638497653
CMPS,COMPASS Pathways Plc American Depository Shares,10.27,-2.1,-0.16977,468534654.0,United Kingdom,2020.0,2048099,Health Care,Biotechnology: Pharmaceutical Preparations,,0.0,$ -31.96,-42.230000000000004,-4.111976630963973
ABUS,Arbutus Biopharma Corporation Common Stock,2.8,-0.08,-0.02778,469546692.0,Canada,,1066525,Health Care,Biotechnology: Pharmaceutical Preparations,,1.0,$ -8.74,-11.54,-4.121428571428571
RVMD,Revolution Medicines Inc. Common Stock,29.48,-0.48,-0.01602,4855073228.0,United States,2020.0,1308956,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),,0.0,$ -92.37,-121.85000000000001,-4.1333107191316145
BEDU,Bright Scholar Education Holdings Limited American Depositary Shares each  representing four Class A Ordinary Share,2.5,0.65,0.35135,4539598962.72746,China,2017.0,71141,Real Estate,Other Consumer Services,,0.0,$ -7.85,-10.35,-4.14
MVIS,MicroVision Inc. Common Stock,2.36,0.21,0.09767,448366353.0,United States,1996.0,4192995,Technology,Industrial Machinery/Components,,1.0,$ -7.43,-9.79,-4.148305084745763
CVRX,CVRx Inc. Common Stock,19.63,-0.35,-0.01752,410811320.0,United States,2021.0,229100,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,,0.0,$ -61.88,-81.51,-4.152317880794702
